,Average_grazing,Island_d15N__0,Island_d15N__1,Island_d15N__2,Island_d15N__3,Island_d15N__4,Island_d15N__5,Island_d15N__6,Island_d15N__7,Island_d15N__8,Island_d15N__9,Island_d15N__10,Island_d15N__11,Rat_effect,complexity,hc,SD_reef
955,2.944116659902894,2.792567716298277,3.9170909670557976,1.4319258707354585,3.415914945533238,3.0654038073936665,2.9069916655945716,1.37765152699457,4.33163686835929,3.2641381495889146,4.589532898187485,2.4630822017235063,3.238347971122232,-1.2754435594807787,0.1159005680672661,0.050013548050673554,0.975055679893024
956,2.706108929342207,2.8250122971624294,3.931191866088872,1.64512163364185,3.4684362139900853,3.111955836551624,3.1206956538059396,0.3995153729832633,3.6912183769408364,2.8605762628548157,4.181250732194987,2.0363267354595327,2.8381313683809775,-0.7084276337555899,0.10067483835027656,0.048575877234899666,1.4216079581775196
957,2.6615151775187944,2.733139501432577,3.8285735173204043,1.5616180920033578,3.2910221009510345,2.937827773679208,3.046191906941749,0.1407842175051621,4.23508024859246,3.143236781831921,4.402783929866398,2.3467186144237133,3.0567287622030372,-1.1759978680014267,0.16111046803967236,0.04786782907023615,1.216662448973444
958,2.7163495273668095,2.841304411540128,3.957672118532326,1.3788433741179589,3.515934170185314,3.1598349987777135,3.0642130373959118,1.4918356974127496,4.684774036859711,3.8655848970373103,5.234926678282842,3.0323377568945964,3.918280208914167,-1.72263473725993,0.09610870446119928,0.049103128926150555,2.2245931232594494
959,3.4082289976963422,2.9908709378738485,3.924354975366862,1.6862800894939787,3.604978474127307,3.230777153985805,3.2439420212305277,1.3547153481760177,4.364699044306501,3.4177578889720044,4.758451585151553,2.6762923355569903,3.4853405838154026,-1.184841010522996,0.0653719643606165,0.047013905778463275,1.0128346129778143
960,2.145102974061721,2.8767733942618876,3.890328113405447,1.6019841093222502,3.4926925395676647,3.1726335394506973,3.111972024073139,-0.39762047978712006,2.906764744593913,1.9166165511719027,3.2442282960936817,1.0911849088810164,1.8181361861653367,0.22090983709745224,0.0969508412327843,0.04883198585511592,1.09249122818309
961,2.2189147463643746,2.9054778084197763,3.954603813387902,1.6774515509824721,3.4194046725589775,3.2408201953853895,3.1285238398503123,-0.7026288641189432,3.0634891480742024,2.1685231399923177,3.383135333210673,1.2232552150528901,1.9836707272024279,0.17931046375992188,0.08069221107964598,0.04849700633617668,1.0773181298010817
962,3.483731761656383,2.8124977362731625,3.9233850457303356,1.198192248124133,3.41487131219887,2.978757685267144,3.03204996905557,1.7924422715012214,4.880209091878199,4.08499521126667,5.276164229829397,3.1586237267150103,4.000086837229281,-1.9762981528331762,0.15244374037015423,0.04761707968546299,1.7904207594829529
963,2.4079185469283493,2.843582113213289,3.9347119051318313,1.348855833790075,3.3102062826978806,3.052744025969999,3.099823574692243,1.7272071459159624,5.074333458616751,4.199766696526232,5.418519234726975,3.3675957320927337,4.003324725473004,-2.050771796242437,0.13612936519134153,0.04755204106132679,1.7194139382261706
964,3.055161755512431,2.70799682717017,3.8344277160092197,1.4798237841237618,3.445078171748167,3.01705718618253,3.0079882160432705,1.4381787396896086,5.278335436651904,4.369106788056385,5.610627050080711,3.401384796392407,4.253339225018548,-2.31620271963222,0.15278418805766186,0.048205940861644245,2.0660374548234337
965,2.1357988059451163,2.9073515350191594,3.9547194447724454,1.7304213088053244,3.3604322436581135,3.103598984141256,3.117213056415156,0.6729920510760027,4.163737359817187,3.141644521209697,4.544621793013166,2.370345765364737,3.201776255943774,-1.0874870495667346,0.11152333768476955,0.047576994733462184,1.6685493694081523
966,3.6007396242961596,2.8014284808421555,3.9210129354205483,1.708849383163662,3.5310015445222422,3.145683956121143,3.076098790067498,1.295812915107833,5.015896254828948,4.002031601054212,5.427914451680184,3.2097321314691123,3.978210114201329,-1.918103787241596,0.09869149801061441,0.04840071190293647,1.4922110713784502
967,3.1567016090619235,2.850512774251499,3.928894884111451,1.6923318399433651,3.3053468955289604,3.0137566981398805,3.049474492752159,1.3732313496851252,4.939606892011127,4.02987876797391,5.428660810577517,3.2277768299299265,4.057459734298521,-1.9730819038371548,0.13228882467418612,0.04859891325515523,1.0836172750768225
968,3.3842859117811637,2.6871430743006983,3.8950024889534207,1.817150985889196,3.3451412542695755,3.0635508776963998,2.9623497742551983,0.6410115257357714,4.562957053902084,3.5889052276695113,5.000951686957381,2.8511548980081574,3.608756609037671,-1.6075804545437096,0.1361110370635278,0.049670246086087756,1.0077201992530107
969,2.680205630626893,3.157156147436737,4.1166315876313755,1.3364275906501417,3.6432597282629366,3.32962754882195,3.3089797199726507,0.5940433042637621,3.9806094935776652,2.864100364239943,4.149626931124064,2.173377608386983,2.860917188582822,-0.5599883697563393,0.03224026121667311,0.04728452215755564,1.2579967073850526
970,2.502692791157191,3.1344522205636527,4.113688652440156,1.3908653726904907,3.590412665339672,3.393631443506871,3.2527446968867366,0.9527705629933273,3.786969320123571,2.7576588703797764,4.092863653079506,1.8911977850309893,2.705863119803117,-0.45990985380687593,0.04553501485251679,0.04727186211196698,1.2733885147530373
971,2.68903429724054,3.034247435822331,4.077447080801836,1.2436927558890947,3.5930912821390644,3.2992206729191556,3.298312981433183,0.23071867941581217,4.075737137881766,3.125096941538438,4.390790834396673,2.3084072186683273,3.1980647137748583,-0.8001736754870472,0.0367869817453186,0.047569253644016304,1.0726825282136634
972,2.8528231565441025,2.9603437844549543,3.984357759724259,1.5794590993718696,3.52562327223626,3.1574081636470153,3.1956173597062705,-0.2776406482198954,3.507310313803361,2.5356416383395683,3.86774801170386,1.8347385262433804,2.4833390275412524,-0.30908675893971704,0.060773019090954256,0.048349915269884795,1.198305683604794
973,2.139452389025684,2.941358817805886,4.019546146941263,1.6109186523895012,3.525404642217498,3.2299046730571797,3.2475883336436087,-0.38242439743758366,3.389436488304752,2.3649198052351443,3.7366330918256976,1.5431153806535942,2.3725084592921837,-0.1321398192973797,0.0736575191917905,0.0473727082817801,1.9126242969202518
974,2.0519323342896296,3.003605053431749,4.042091284109844,1.4449190184181986,3.5686629201500617,3.183733947211435,3.2394208383098997,-0.1586502909749948,3.059364819758978,2.056973381688102,3.430874392816045,1.3285895984838363,2.0761182348922502,0.16266657607179755,0.08864179496351962,0.0462414428740027,1.7640773679166957
975,2.094118038423752,3.1096994146762853,4.046196946512953,1.7848280714490279,3.6587689093827085,3.3110556628502685,3.392420681058546,-0.2431252442651581,3.3035585918035446,2.3023672836365416,3.5423180021003216,1.5240711169633874,2.3328821986888415,0.09347009138307406,0.023758237148140026,0.04648345374069636,1.8749500112493933
976,2.1753175427364573,2.905311205634662,3.9036376374888793,1.4610677941981431,3.4783372559932584,3.124948325077972,3.044056299764565,0.705774789268045,3.7926763664319596,2.834515245577762,4.133747696373833,1.991178970882739,2.7077693474089757,-0.5873969690351868,0.05331488030623414,0.05093767066870901,1.1622171019587253
