,Mean_d15N,Island_d15N__0,Island_d15N__1,Island_d15N__2,Island_d15N__3,Island_d15N__4,Island_d15N__5,Island_d15N__6,Island_d15N__7,Island_d15N__8,Island_d15N__9,Island_d15N__10,Island_d15N__11,Organism___0,Organism___1,Organism___2,Organism___3,Organism___4,Rat_effect___0,Rat_effect___1,Rat_effect___2,Rat_effect___3,Rat_effect___4,Rat_effect___5,Dist_to_shore,SD_reef,SD
1663,7.664566251387643,7.07859402058163,8.47176702582905,10.59275297951676,9.702026520506651,6.98636001157041,8.857728756850115,7.230326661326987,7.184485518477144,7.5293544463454385,8.809233903549588,6.236778463104819,9.318646412065611,-1.7540999698113668,0.5363890790432672,4.177115537714721,-1.7414069705243511,-6.077507608453358,0.2714998346115614,-1.179345847657181,-10.179088496827877,-8.237409828921434,0.8815441373724927,0.8255977247359809,3.5829586652987895,1.3973148630046106,0.955289097948184
1664,7.683549559823347,7.3073677906888985,8.500563837579959,10.735217418719524,8.977652221131862,7.124375125813701,8.822436661721792,7.0698059462418605,7.400979331520891,7.101040630533852,9.099263958998943,6.474774699374524,9.400761624165272,-2.2311850442111063,0.11416641673097547,4.017297507394213,-1.785541619350194,-6.329769546216366,0.03735171945147423,-0.9027560027000302,-9.797064467049719,-8.300076552970797,0.5444648519360455,0.8740546444216889,3.8327846123443217,1.5306141525658816,0.9699226577738652
1665,8.863211030473614,8.043292171427057,8.276163872031328,10.404048342217475,9.478537929757552,7.742390285738491,8.79426548546347,7.651672900256392,8.127612575395936,7.314448487582612,9.857703330314186,7.083263275187187,9.260326657215472,-1.8219830593109125,0.7378739120524179,4.246196301700392,-1.5779360789503907,-5.986004528738414,-0.4914245827250549,-1.7502386051178107,-11.220399776618693,-9.284248167823497,-0.17240866638940988,-0.11362223652785797,3.686112745501035,1.289956779341181,0.9662882019487973
1666,8.220224113036204,8.068498128787882,8.499695529906267,10.436957992900988,9.41843589700412,7.800147071115157,8.687374983055625,7.796846740132114,7.8411280294242856,7.238706555605895,9.591106298856483,6.956642803286847,8.822397672504732,-1.7811965784329442,0.5726852057221519,4.375953474022124,-1.584586013739179,-6.044947223063504,-0.5968864820543215,-2.05207041654532,-11.13391341014185,-9.147387239481104,-0.16637714494879038,-0.12511558160794234,3.6606235754127123,1.28639216784805,0.9541042272564391
1667,8.170950078182061,7.888305897084743,8.829819245433033,10.603050875604715,9.568655173799756,7.598851026641156,8.98309536287053,7.7079376519340075,7.722509837512486,7.506027643091132,9.34885756247739,6.75008787712252,9.080127419214527,-2.148464395226299,0.3774437807357751,3.9843827184273994,-1.749360681699274,-5.742725599304926,0.6420693829720413,-1.3558578333581683,-10.817967742602901,-8.829640216592113,0.28825465368684555,0.625711139960825,2.8643434626397606,1.0183206203335293,0.9784493146737457
1668,8.752335485515099,8.252741477742486,8.728450829317122,10.619306466166774,9.31415628297947,7.818099852913613,8.970967229041234,7.955480871297233,8.043887883346724,7.228870081534869,9.60737826161491,6.989362993989711,9.813778174692281,-1.868438084780236,0.40717694376964547,3.8966975739735994,-1.9662223852483807,-5.878667651598168,-0.02902769811466829,-2.0003956464991273,-11.114285869025322,-9.057229103689473,0.3229265363656607,0.11228274994818596,3.2247157051843924,1.572653975763511,0.8985421926069265
1669,8.620822357443522,8.48570261082294,9.00407540504681,10.74226265035627,9.666574711633938,8.550526056674828,9.357617277797514,8.16015000286777,8.201035940395615,7.652324841451527,9.991183174480504,7.596039510869798,9.69804337853937,-2.3304515013554568,-0.25901045597084366,3.462795380451423,-1.9952264637464756,-5.857465080380054,-0.12441706286848504,-1.6648258171583523,-10.670495569776735,-8.88996663659822,-0.3535702623047575,0.017321914324244812,2.7788298335454926,0.874490694595928,1.0256333519879812
1670,8.714353313014605,8.411529769686975,8.99262724440763,10.842078556928106,9.651433593791932,8.230350420587358,9.29285421687484,8.111121813008863,8.404788165397312,7.759737435472691,9.98338478647186,7.643807454357608,9.776311519604628,-2.3997011604625387,-0.23115007914526114,3.5690150624447536,-2.0452588724023806,-5.965533619491923,-0.2534162731780208,-1.725516738359635,-10.707425368887538,-8.93139827673858,-0.1497181118968507,0.16846105705715123,2.704521419098764,0.9661662224471173,1.0404534634790268
1671,9.453173319321055,8.829703162555884,9.245578217945857,11.113600141992865,9.900257006248749,8.663873675775585,9.423921783366374,8.599667518007543,9.001598890425214,7.826988927306803,10.440680372249593,7.714444819675473,9.817301631067508,-2.331698871177496,-0.4970928909711512,3.7082360250955952,-2.3472376798983325,-6.1809560336459874,-0.6282156388712155,-2.2345422133523463,-10.931195661475366,-9.659537432453524,-0.3072508116388417,-0.19926534590213532,2.8828158924412053,0.6813404696964623,0.9182058754134745
1672,9.297000703923656,8.959923742055715,8.77563229827102,11.163363523404639,9.467708711509173,8.843165332736861,9.483083377147492,8.789105741385924,8.90337483682728,7.860935012766684,9.953025759131013,8.25546363909162,10.00976887160101,-2.3377122562520105,-0.30783281082389513,3.687345604439693,-2.1383318919707306,-6.106854377990007,-0.5663964167101653,-2.249452695712375,-11.370293695777718,-9.6831712738937,-0.5000259707839042,-0.10728043644108515,2.5402165475413154,0.7720636093319825,0.9159680962744499
1673,9.224054015745304,9.110505556514182,9.285765829673155,10.733229231216855,9.909243464636432,8.918192573333213,9.301465874702881,8.833397623291912,9.095981120977127,7.68384490356449,10.326014076299744,8.448220000575487,9.870285626118381,-2.8118211114043055,-0.041382965824171475,3.604281454394055,-2.1590516813247174,-6.115703669343039,-1.004969245879651,-2.03740880550963,-11.758964229561602,-9.62431998849038,-0.5946442410575302,-0.8309203201787969,3.1950447315936743,0.6772959863019221,0.9072904262364234
1674,9.19143622983841,9.053346705438505,8.730631390391494,10.88195602843858,9.82952823500885,9.013857258870809,9.140539993052597,8.9144178189115,9.03436288946281,7.605255721801838,10.24258968605881,8.071981476863176,9.70418641522516,-2.3027328977407984,-0.15016198874824352,3.9244714067375464,-2.0503478171848823,-6.088935820895964,-0.6186532250914171,-2.562642692613685,-11.233475078265283,-9.844287480726912,-0.6589801293165548,-0.4399349598657514,2.84778786211425,0.7241316045914854,0.9498450289737432
1675,8.94379907370665,8.735340461270036,9.187558806023253,10.674329448982975,9.612235578337602,8.852880106704795,9.046497150726802,8.806113505310062,8.938486829930676,7.557522474969771,10.11955939373548,8.01250317397817,9.490912646406542,-2.0416768284462727,-0.06018594090255555,3.9225044680238437,-2.088460435486025,-5.5675528638523994,-0.31206212802766775,-2.566936009566215,-11.100267246090837,-9.732419264017375,-0.40363694150477825,-0.8171908967920134,2.591748892159115,1.102965835584098,0.9604156985146396
1676,8.724966321359886,8.572019780670118,8.599400238939667,10.86303077640425,9.426371443115746,8.594043470837711,8.87242950381886,8.474504102982632,8.703567532013945,7.212105859800574,10.042750038427469,7.753755433151799,9.392911062593292,-1.979924436444366,0.226806563086235,3.9982118140885183,-1.8738175508293113,-5.389500093179516,0.04564423020071431,-2.212525805297267,-11.517545313095829,-9.741063129366026,-0.2988480919405021,-0.348612459102148,2.512890214005439,1.2164545637419917,0.9462203128531247
1677,9.257952054491263,8.920463698799235,8.699778530690667,10.34813244781639,9.35880268964614,9.073617431479308,9.053343063382925,8.92605822162356,9.061918230081863,7.342646595343882,10.838036104224312,8.315465468491194,9.401722227257252,-1.9297523982355096,0.0877103213214976,3.946744823839771,-1.7323151611636376,-5.744621530783933,-1.2020943690897232,-2.976958456090757,-11.618668107232706,-9.6528288211615,-1.169416627353612,-0.9456445514825859,2.9991643213490033,0.7035411143443948,0.987889499090883
1678,9.468809787873472,9.239084105772672,9.107838028102899,11.004024846792376,9.220787731992086,9.06304225592347,8.899657516324377,8.83916107712337,9.034337788369285,7.402383614683886,10.402582220082525,8.29700025661541,9.42685878585024,-2.126856537036142,-0.054379484447256175,3.7824904081661854,-1.8148259360041998,-5.6761635752602135,-1.3317671067317016,-2.5909794444457583,-11.807251860141477,-10.279606176479392,-0.8732891485517942,-1.1565250470634436,3.131972525971337,1.008671301880804,0.9859730104000436
