,Average_grazing,Island_d15N__0,Island_d15N__1,Island_d15N__2,Island_d15N__3,Island_d15N__4,Island_d15N__5,Island_d15N__6,Island_d15N__7,Island_d15N__8,Island_d15N__9,Island_d15N__10,Island_d15N__11,Rat_effect,complexity,hc,SD_reef
0,1.8033615535616707,0.3287482484634961,2.646562579243648,0.9279867390107969,1.6513598303922057,1.4396448653776892,1.3654361642935837,0.29806277872271764,2.414163057672138,1.4942404712071766,2.6070085945438364,1.366840971132378,1.6345593289354268,-1.2484600578893241,0.0453661610449643,0.03759927813524941,0.7494210841606366
1,1.300587456990856,1.3014950275261836,2.631089108651875,0.7295292200349766,1.748330211287277,1.333823053467893,1.7201229130760365,1.2555202448594573,2.3406484681679682,0.4506511724275417,2.7193778179585046,1.2296093428794674,1.500903842795271,-1.2256291722908885,0.10245163279159814,0.03275665906469075,0.8258208720208491
2,1.4423084760048792,1.1397317658867128,2.779110297663282,1.2752700284697844,1.978738101270438,1.527072692309489,1.70356708679491,-0.20931420624130825,2.1000642618986514,0.27509014890450595,2.4174561388116778,0.9082097287914631,1.6613763447841263,-0.9167202585240598,-0.05073615669084476,0.03763525427676632,0.6776854387364502
3,1.2897688400208485,0.8309338107461461,2.6287897576979056,0.6867685982098085,1.8428195248796553,1.5662774140197027,1.3386046548228911,0.31336178283645144,2.0575424487790834,1.3332068049385728,2.3845487423153404,0.7434109877279484,1.4418140453104606,-1.1470185430592343,0.013080788884582318,0.04022058842018389,0.9148456077391031
4,1.7355887843214992,0.672511514846657,2.413854310808582,0.8224346299928994,1.7127699994964871,1.271049867355174,0.9552412302065141,1.1066035278805184,2.754194056244412,0.5242627849498829,2.994151044856019,1.3559388373109529,1.6337462314913873,-1.576963399300846,0.0820244637392771,0.042172030262586625,1.3270773990731837
5,1.067182081729184,0.5312927231415079,2.60164699503614,0.545384042497871,1.5892389225274395,1.1719743790807728,0.9649097023288036,1.0270683352018968,2.572615991313451,1.1346490308610493,3.2551625820556613,1.4859716682482738,2.6665239498036852,-1.8257187315247627,0.048758936739403166,0.04223625453713846,1.3452804050756286
6,1.2160094426030612,0.6892982104890855,2.3638611723487046,0.6510033485344777,1.7431000437391986,1.3500666259010836,0.9816420875955386,0.7710923147897292,2.7783845224396635,1.0179457648636472,3.1182415572677034,1.4149723652195305,1.5651769350932174,-1.932969822142999,0.07924238319623067,0.04395601602481234,1.3392813740964287
7,1.694164512464902,0.4144973428403869,1.8522487121472655,0.36273151574250323,1.1792899042469704,0.7318973222964642,0.8626102110357156,1.5456300573658313,2.8300351088300815,1.649060591658907,2.921018339516983,1.5795228411713769,1.9564190296190096,-2.6175083308740414,0.31790870911688196,0.03952876176167599,0.7461226138335311
8,1.6413337746939167,-0.06713482086199524,2.155285418996176,0.25952215474399004,1.165021644666014,0.7608910232872419,0.7471438357890643,1.5384253811674624,2.6217479788598768,1.7405104361617536,3.2417962929599997,1.3722463713519815,2.435816578911135,-2.373508486585005,0.25096091579120877,0.039545701488559605,0.7637150385316276
9,1.3319148263696534,0.09077641310299137,2.266854329086064,0.49080747973565164,0.7644058920117007,0.8179024146558599,0.8013117173716792,1.4287113216111484,2.5837160994646085,1.3820800120985666,2.9726302453885434,1.1698208028952095,2.0441610274145456,-2.4383054642215742,0.3531653241350136,0.039026934084171176,0.8293100268273935
